trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
left turn real_036.trj,434.60,-0.99,-267.55,0.00,1.50,2.20,8.87,6.92,-4.33,-4.87,3.79,12.55,5:35,rear end,5.75,267.96,162,1,2,4.01,1.85,257.38,2.01,3.79,-0.78,-267.09,-3.40,-278.83,187,1,1,4.61,1.95,269.93,8.87,3.13,-3.52,-253.52,-3.53,-266.82,1.00,99.00,99.00,
left turn real_036.trj,435.60,5.08,-347.26,0.00,1.20,1.00,1.08,1.08,-0.02,-0.63,0.54,0.00,6:00,rear end,0.54,90.60,193,5,2,4.21,2.00,90.60,0.00,0.54,5.08,-347.32,5.07,-346.37,195,5,2,4.21,2.00,90.60,1.08,0.54,5.14,-353.07,5.13,-351.47,1.00,99.00,99.00,
left turn real_036.trj,435.80,6.73,-336.04,0.00,0.90,1.60,7.35,6.44,-2.93,-7.34,3.22,19.38,5:21,lane change,4.13,88.38,190,5,2,4.64,2.00,71.22,0.97,3.22,5.62,-337.46,8.20,-329.86,200,5,1,4.64,2.00,90.60,7.35,3.22,8.60,-349.22,8.50,-339.02,1.00,99.00,99.00,
left turn real_036.trj,440.80,0.02,-221.90,0.00,0.00,0.00,4.45,1.70,0.00,0.00,0.90,-22.97,6:46,lane change,0.81,247.21,185,1,2,4.21,2.00,269.93,0.02,0.80,0.02,-221.78,0.02,-221.90,199,1,2,3.75,1.99,246.96,1.71,0.90,-0.56,-216.22,-1.67,-218.84,1.00,99.00,99.00,
left turn real_036.trj,440.20,0.35,-284.07,0.00,0.00,0.00,6.83,8.31,-7.18,-7.45,4.35,165.49,12:29,crossing,2.50,286.89,119,10004,1,4.76,2.07,125.96,1.52,3.97,3.56,-288.51,0.35,-284.07,187,10001,1,4.61,1.95,291.45,6.83,4.35,-3.19,-276.45,-1.64,-280.40,1.00,99.00,99.00,
left turn real_036.trj,444.40,-0.02,-253.97,0.00,0.00,0.00,5.13,1.87,2.21,2.21,1.02,-19.25,6:39,lane change,0.85,250.68,174,1,2,4.61,1.95,269.93,0.00,0.85,-0.02,-253.97,-0.02,-253.97,178,1,2,3.75,1.99,250.68,1.87,1.02,-0.61,-247.68,-2.01,-251.67,1.00,99.00,99.00,
left turn real_036.trj,442.60,0.02,-222.99,0.00,0.90,2.80,3.68,2.81,-0.78,-3.99,1.45,0.00,6:00,rear end,2.23,269.93,185,1,2,4.21,2.00,269.93,0.78,1.45,0.02,-222.85,0.02,-225.24,202,1,2,4.61,1.95,269.93,3.59,1.36,0.03,-213.20,0.03,-218.58,1.00,99.00,99.00,
left turn real_036.trj,442.60,3.91,-289.34,0.00,1.00,1.60,1.59,1.46,-1.69,-1.97,0.76,-62.91,8:06,lane change,0.86,106.48,122,10004,1,4.61,1.95,159.13,0.33,0.71,3.94,-289.44,-18.90,-280.73,132,5,2,4.21,2.00,96.22,1.59,0.76,4.54,-295.87,3.79,-288.97,1.00,99.00,99.00,
left turn real_036.trj,450.00,4.94,-333.47,0.00,1.10,1.40,2.82,2.81,-3.64,-3.64,1.40,0.00,5:59,rear end,1.42,90.60,193,5,2,4.21,2.00,90.60,0.01,1.40,4.94,-333.47,4.93,-332.75,195,5,2,4.21,2.00,90.60,2.82,1.40,5.01,-340.54,4.98,-337.62,1.00,99.00,99.00,
left turn real_036.trj,449.40,4.89,-328.41,0.00,0.60,2.20,3.19,3.19,-0.16,-7.81,1.70,0.00,5:59,rear end,1.70,90.60,186,5,2,4.01,1.85,90.60,0.00,1.70,4.89,-328.41,4.87,-327.20,193,5,2,4.21,2.00,90.60,3.19,1.49,4.97,-336.88,4.93,-332.33,1.00,99.00,99.00,
left turn real_036.trj,448.00,-0.01,-247.64,0.00,1.40,4.40,3.10,3.06,-4.45,-4.45,1.58,0.00,6:00,rear end,1.52,269.93,179,1,2,4.61,1.95,269.93,0.04,1.48,-0.01,-247.63,-0.01,-252.75,183,1,2,4.21,2.00,269.93,3.10,1.58,0.00,-238.64,0.00,-243.34,1.00,99.00,99.00,
left turn real_036.trj,455.20,-0.02,-253.78,0.00,0.00,0.00,5.37,1.98,2.38,2.38,1.02,-16.01,6:32,rear end,1.63,257.44,179,1,2,4.61,1.95,269.93,0.70,0.96,-0.02,-253.24,-0.02,-253.78,183,1,2,4.21,2.00,253.92,2.64,1.02,-0.47,-246.29,-1.34,-249.31,1.00,99.00,99.00,
left turn real_036.trj,451.60,0.00,-242.25,0.00,0.80,1.80,4.27,3.33,-0.53,-7.48,1.72,11.89,5:36,lane change,2.56,268.00,183,1,2,4.21,2.00,258.04,0.87,1.72,0.00,-242.07,-3.28,-257.52,202,1,2,4.61,1.95,269.93,4.17,1.61,0.01,-232.88,-0.01,-245.38,1.00,99.00,99.00,
left turn real_036.trj,455.60,-2.52,-254.01,0.00,1.00,0.60,11.84,7.45,-3.81,-7.45,3.84,5.29,5:49,rear end,8.13,267.82,183,1,2,4.21,2.00,263.89,4.31,3.84,-1.10,-248.40,-3.53,-271.16,207,1,1,4.61,1.95,269.18,11.73,3.61,-3.49,-233.19,-3.86,-259.04,1.00,99.00,99.00,
left turn real_036.trj,465.00,4.97,-336.64,0.00,0.00,0.00,6.41,6.41,-2.04,-2.75,3.26,-7.85,6:16,rear end,3.26,82.75,198,5,2,4.61,1.95,90.60,0.00,3.26,4.97,-336.64,4.97,-336.64,209,5,2,4.64,2.00,82.75,6.41,3.15,5.12,-350.67,6.31,-341.31,1.00,99.00,99.00,
left turn real_036.trj,501.20,-3.53,-264.49,0.00,0.00,0.00,12.82,12.57,0.16,0.16,6.28,-2.60,6:05,rear end,6.28,267.33,218,1,1,4.21,2.00,269.93,0.00,6.28,-3.53,-264.49,-3.53,-264.49,222,1,1,4.21,2.00,267.33,12.57,6.28,-3.50,-242.99,-4.32,-260.63,1.00,99.00,99.00,
left turn real_036.trj,519.40,8.09,-300.04,0.00,0.00,0.00,7.55,7.55,0.00,0.00,3.89,-1.85,6:04,rear end,3.66,88.75,219,5,1,4.61,1.95,90.60,0.00,3.66,8.09,-300.04,8.09,-300.04,226,5,1,4.21,2.00,88.75,7.55,3.89,8.25,-315.06,8.48,-304.52,1.00,99.00,99.00,
left turn real_036.trj,543.00,7.03,-322.81,0.00,1.20,1.00,6.49,5.34,-2.14,-2.34,3.04,24.93,5:10,lane change,4.21,87.39,234,5,2,4.01,1.85,65.67,1.30,3.04,5.87,-324.89,7.89,-320.42,238,5,1,4.76,2.07,90.60,6.49,2.29,8.46,-335.75,8.37,-326.46,1.00,99.00,99.00,
left turn real_036.trj,541.80,5.36,-325.40,0.00,0.90,1.20,6.54,6.27,-1.77,-3.03,3.48,25.16,5:10,lane change,3.76,89.72,234,5,2,4.01,1.85,65.44,0.30,3.48,4.86,-325.60,8.08,-318.55,236,5,2,4.64,2.00,90.60,6.54,2.79,5.00,-338.96,4.86,-325.80,1.00,99.00,99.00,
left turn real_036.trj,542.80,4.90,-329.69,0.00,1.20,1.00,5.87,4.70,-1.94,-3.29,2.39,0.00,6:00,rear end,3.48,90.60,236,5,2,4.64,2.00,90.60,1.17,2.31,4.91,-330.61,4.86,-325.80,239,5,2,4.61,1.95,90.60,5.87,2.39,5.03,-341.72,4.91,-330.93,1.00,99.00,99.00,
left turn real_036.trj,570.40,8.54,-342.87,0.00,1.30,1.20,5.24,5.23,-1.87,-1.87,2.90,0.00,6:00,rear end,2.91,90.60,249,5,1,4.01,1.85,90.60,0.01,2.90,8.54,-343.30,8.50,-339.66,257,5,1,4.64,2.00,90.60,5.24,2.32,8.67,-355.46,8.58,-346.94,1.00,99.00,99.00,
left turn real_036.trj,568.80,0.04,-210.80,0.00,1.50,4.00,4.58,4.58,-2.86,-2.86,2.43,0.00,6:00,rear end,2.15,269.93,256,1,2,4.21,2.00,269.93,0.00,2.15,0.04,-210.80,0.03,-213.39,261,1,2,3.75,1.99,269.93,4.58,2.43,0.05,-200.06,0.04,-207.02,1.00,99.00,99.00,
left turn real_036.trj,574.20,-0.03,-265.79,0.00,0.00,0.00,5.42,1.91,2.44,2.44,1.06,-19.46,6:39,lane change,0.85,250.47,223,1,2,4.64,2.00,269.93,0.00,0.85,-0.03,-265.79,-0.03,-265.79,225,1,2,4.01,1.85,250.47,1.91,1.06,-0.60,-259.48,-1.75,-262.71,1.00,99.00,99.00,
left turn real_036.trj,576.60,-0.03,-265.79,0.00,0.00,0.00,7.12,3.25,1.84,1.84,1.65,-13.84,6:28,rear end,1.60,256.09,223,1,2,4.64,2.00,269.93,0.00,1.60,-0.03,-265.79,-0.03,-265.79,244,1,2,4.61,1.95,256.09,3.25,1.65,-0.31,-256.90,-1.35,-261.09,1.00,99.00,99.00,
left turn real_036.trj,575.40,4.99,-338.07,0.00,0.60,0.40,7.17,6.18,-1.29,-6.58,3.09,3.12,5:54,lane change,4.08,81.38,248,5,2,3.75,1.99,78.64,0.99,3.08,5.01,-340.68,7.04,-330.58,258,5,2,4.01,1.85,81.76,7.17,3.09,5.15,-353.63,7.65,-336.39,1.00,99.00,99.00,
left turn real_036.trj,579.00,0.00,-236.80,0.00,1.30,1.80,2.87,1.59,-7.71,-7.71,0.83,-3.00,6:06,rear end,2.11,267.80,252,1,2,4.21,2.00,269.93,1.28,0.83,0.00,-236.80,0.00,-240.65,254,1,2,4.64,2.00,266.93,2.87,0.76,0.01,-230.25,-0.11,-232.54,1.00,99.00,99.00,
left turn real_036.trj,575.80,5.29,-341.36,0.00,0.80,1.60,5.99,4.08,-2.04,-7.10,2.26,19.36,5:21,lane change,4.22,86.41,258,5,2,4.01,1.85,71.24,2.09,2.26,5.03,-341.83,8.28,-332.24,259,5,2,4.64,2.00,90.60,5.99,1.81,5.12,-350.69,4.97,-336.65,1.00,99.00,99.00,
left turn real_036.trj,582.20,4.68,-308.48,0.00,0.90,0.40,5.88,3.01,-0.61,-2.40,1.65,7.91,5:44,lane change,4.18,87.66,239,5,2,4.61,1.95,82.69,2.85,1.36,4.71,-311.33,5.78,-302.99,246,5,2,4.01,1.85,90.60,5.81,1.65,4.80,-319.87,4.68,-308.60,1.00,99.00,99.00,
left turn real_036.trj,584.40,-0.01,-245.95,0.00,1.50,3.80,3.86,3.82,-2.06,-2.49,1.91,27.37,5:05,lane change,1.94,269.68,252,1,2,4.21,2.00,242.56,0.04,1.91,-0.01,-245.95,-3.02,-251.75,256,1,2,4.21,2.00,269.93,3.86,1.91,0.01,-236.24,0.00,-242.20,1.00,99.00,99.00,
left turn real_036.trj,587.20,4.68,-308.62,0.00,1.10,2.00,0.80,0.75,-0.03,-1.69,0.42,0.00,5:59,rear end,0.47,90.60,246,5,2,4.01,1.85,90.60,0.05,0.42,4.68,-308.62,4.66,-306.89,259,5,2,4.64,2.00,90.60,0.80,0.33,4.74,-314.10,4.72,-312.83,1.00,99.00,99.00,
left turn real_036.trj,588.20,4.72,-312.19,0.00,1.10,0.40,6.12,5.33,-1.81,-2.98,2.71,0.00,5:59,rear end,3.42,90.60,259,5,2,4.64,2.00,90.60,0.79,2.62,4.73,-313.94,4.71,-311.40,262,5,2,4.61,1.95,90.60,6.12,2.71,4.87,-326.56,4.76,-316.73,1.00,99.00,99.00,
left turn real_036.trj,590.20,4.80,-298.56,0.00,0.90,1.80,2.34,2.34,-0.39,-2.14,1.30,37.26,4:45,lane change,1.04,90.60,236,5,2,4.64,2.00,53.34,0.00,1.04,4.57,-298.68,6.40,-296.22,246,5,2,4.01,1.85,90.60,2.34,1.30,4.65,-305.98,4.62,-303.00,1.00,99.00,99.00,
left turn real_036.trj,591.00,4.62,-303.55,0.00,1.30,2.20,1.86,1.09,-1.04,-3.60,0.60,0.00,6:00,rear end,1.38,90.60,246,5,2,4.01,1.85,90.60,0.77,0.60,4.62,-303.55,4.61,-302.12,259,5,2,4.64,2.00,90.60,1.86,0.48,4.68,-309.28,4.67,-307.81,1.00,99.00,99.00,
left turn real_036.trj,591.40,4.73,-313.89,0.00,0.80,1.80,7.58,5.35,-1.04,-6.83,2.93,-2.35,6:05,rear end,4.65,88.87,262,5,2,4.61,1.95,90.60,2.23,2.43,4.75,-315.32,4.72,-313.08,266,5,2,3.75,1.99,88.25,7.58,2.93,4.88,-328.27,5.19,-318.12,1.00,99.00,99.00,
left turn real_036.trj,594.60,4.52,-293.29,0.00,1.20,1.20,1.98,1.97,-0.20,-0.94,1.05,-2.77,6:06,rear end,0.93,90.61,232,10004,1,4.21,2.00,93.37,0.00,0.92,4.52,-293.38,4.43,-291.86,246,5,2,4.01,1.85,90.60,1.98,1.05,4.59,-300.14,4.56,-297.29,1.00,99.00,99.00,
left turn real_036.trj,601.60,4.56,-297.20,0.00,1.10,0.80,2.71,1.64,0.43,0.43,0.83,0.00,5:59,rear end,1.64,90.60,259,5,2,4.64,2.00,90.60,0.84,0.80,4.56,-297.38,4.55,-296.10,262,5,2,4.61,1.95,90.60,2.47,0.83,4.63,-304.30,4.60,-301.41,1.00,99.00,99.00,
left turn real_036.trj,597.60,4.03,-289.61,0.00,0.90,1.20,1.93,1.67,-0.72,-7.45,0.89,-60.05,8:00,lane change,1.24,119.04,232,10004,1,4.21,2.00,158.16,0.96,0.78,4.03,-289.61,-18.11,-280.73,246,5,2,4.01,1.85,98.10,1.93,0.89,4.54,-295.07,3.60,-288.48,1.00,99.00,99.00,
left turn real_036.trj,599.80,4.52,-293.57,0.00,0.70,0.80,2.07,1.82,-0.43,-3.74,1.01,-16.20,6:32,rear end,1.26,92.94,246,5,2,4.01,1.85,107.67,0.26,1.01,4.52,-293.71,1.98,-285.74,259,5,2,4.64,2.00,91.47,2.07,0.81,4.59,-300.16,4.37,-291.58,1.00,99.00,99.00,
left turn real_036.trj,643.20,4.65,-306.15,0.00,0.00,0.00,6.79,5.65,-2.49,-3.00,2.96,-8.94,6:18,lane change,3.84,83.06,283,5,2,4.76,2.07,90.60,1.15,2.70,4.66,-306.87,4.65,-306.15,284,5,2,4.61,1.95,81.67,6.79,2.96,4.80,-320.64,6.33,-310.21,1.00,99.00,99.00,
left turn real_036.trj,659.40,4.75,-315.75,0.00,0.00,0.00,6.27,3.83,-1.65,-4.03,2.13,-8.70,6:17,rear end,4.58,84.00,287,5,2,3.75,1.99,90.60,2.49,2.13,4.77,-317.58,4.75,-315.75,290,5,2,4.64,2.00,81.90,6.27,1.71,4.89,-328.78,6.14,-319.99,1.00,99.00,99.00,
left turn real_036.trj,675.80,-3.53,-263.44,0.00,0.00,0.00,12.65,12.65,-0.22,-0.22,6.63,-2.40,6:05,rear end,6.02,267.53,296,1,1,4.64,2.00,269.93,0.00,6.02,-3.53,-263.44,-3.53,-263.44,299,1,1,4.21,2.00,267.53,12.65,6.63,-3.50,-240.89,-4.36,-260.73,1.00,99.00,99.00,
left turn real_036.trj,679.00,-3.53,-263.44,0.00,0.00,0.00,12.12,12.00,-0.14,-0.28,6.28,-2.66,6:05,rear end,5.71,267.26,296,1,1,4.64,2.00,269.93,0.00,5.71,-3.53,-263.44,-3.53,-263.44,300,1,1,4.21,2.00,267.26,12.00,6.28,-3.50,-241.82,-4.41,-260.93,1.00,99.00,99.00,
left turn real_036.trj,702.60,-3.50,-243.87,0.00,1.50,4.20,5.18,4.67,-3.15,-3.15,2.36,0.00,6:00,rear end,2.82,269.93,320,1,1,4.36,1.97,269.93,0.51,2.31,-3.50,-243.67,-3.51,-252.21,322,1,1,4.21,2.00,269.93,5.18,2.36,-3.49,-232.03,-3.50,-239.86,1.00,99.00,99.00,
left turn real_036.trj,707.00,0.01,-232.19,0.00,1.20,0.80,5.22,3.97,-1.06,-3.38,2.26,0.00,6:00,rear end,3.09,269.93,323,1,2,4.01,1.85,269.93,0.83,2.26,0.01,-230.97,0.01,-234.67,324,1,2,4.76,2.07,269.93,4.80,1.71,0.02,-220.65,0.02,-227.82,1.00,99.00,99.00,
left turn real_036.trj,712.00,5.15,-353.59,0.00,1.30,0.40,0.78,0.75,-7.62,-7.62,0.38,69.21,3:42,rear end,0.40,155.20,318,5,2,3.75,1.99,90.60,0.07,0.38,5.15,-353.59,5.15,-353.50,319,5,2,4.01,1.85,159.81,0.78,0.38,7.18,-357.59,6.81,-357.46,1.00,99.00,99.00,
left turn real_036.trj,711.20,-0.04,-271.69,0.00,1.50,1.20,4.55,1.91,-2.39,-2.59,1.03,-8.40,6:17,rear end,3.69,264.36,317,1,2,4.21,2.00,269.93,2.71,1.03,-0.04,-270.42,-0.04,-272.66,321,1,2,4.76,2.07,261.53,4.55,0.88,-0.03,-261.51,-0.85,-267.05,1.00,99.00,99.00,
left turn real_036.trj,713.40,-0.04,-272.75,0.00,0.00,0.00,5.56,2.77,-0.38,-1.63,1.49,-19.49,6:39,rear end,1.70,251.59,317,10006,1,4.21,2.00,269.93,0.22,1.49,-0.04,-272.71,-0.04,-272.75,321,1,2,4.76,2.07,250.44,2.98,1.28,-1.05,-267.66,-1.26,-268.23,1.00,99.00,99.00,
left turn real_036.trj,718.20,5.32,-352.61,0.00,1.00,0.40,7.63,6.69,-1.62,-2.59,3.35,-5.34,6:11,rear end,4.29,91.19,319,5,2,4.01,1.85,95.94,0.94,3.35,5.64,-355.14,5.24,-351.34,328,5,2,4.01,1.85,90.60,7.63,3.35,5.31,-368.65,5.18,-356.62,1.00,99.00,99.00,
left turn real_036.trj,722.60,7.42,-312.51,0.00,0.80,0.40,8.15,5.71,-0.58,-3.80,3.12,20.72,5:19,lane change,5.10,84.71,304,5,2,4.61,1.95,69.86,2.69,2.59,5.55,-317.53,7.74,-311.54,318,5,1,3.75,1.99,90.58,8.15,3.12,8.39,-329.13,8.26,-316.83,1.00,99.00,99.00,
left turn real_036.trj,719.40,3.80,-289.10,0.00,0.90,1.60,2.09,1.76,-0.58,-1.93,0.95,-45.17,7:30,lane change,1.18,115.14,283,10004,1,4.76,2.07,150.70,0.51,0.81,3.86,-289.29,-11.24,-280.82,285,5,2,4.21,2.00,105.53,2.09,0.95,4.54,-295.87,1.60,-285.26,1.00,99.00,99.00,
left turn real_036.trj,731.60,-3.32,-281.72,0.00,0.40,0.40,11.38,16.23,-2.85,-7.77,8.74,123.95,1:52,crossing,5.04,232.73,308,10004,1,4.21,2.00,140.71,6.97,8.74,3.82,-289.14,-6.03,-281.08,333,1,1,4.76,2.07,264.66,11.27,7.49,-1.98,-261.76,-3.45,-277.57,1.00,99.00,99.00,
left turn real_036.trj,733.20,4.24,-290.64,0.00,1.00,1.20,4.68,3.81,-2.97,-2.97,1.91,-53.73,7:47,lane change,3.12,117.76,312,10004,1,4.76,2.07,154.89,2.21,1.91,4.24,-290.64,-16.89,-280.74,314,5,2,4.76,2.07,101.16,4.68,1.91,4.58,-299.15,1.94,-285.79,1.00,99.00,99.00,
left turn real_036.trj,733.60,4.55,-296.28,0.00,1.20,1.00,4.72,2.47,-3.17,-4.28,1.41,-20.00,6:40,rear end,3.44,99.13,314,5,2,4.76,2.07,110.77,2.57,1.06,4.55,-296.28,-0.30,-283.51,319,5,2,4.01,1.85,90.78,4.72,1.41,4.63,-303.89,4.47,-292.24,1.00,99.00,99.00,
left turn real_036.trj,742.20,3.74,-288.85,0.00,0.00,0.00,7.99,7.55,-0.36,-0.36,4.13,-20.35,6:41,rear end,4.48,91.36,319,10004,1,4.01,1.85,110.96,0.37,4.13,3.80,-288.99,3.74,-288.85,334,5,2,4.61,1.95,90.61,7.90,3.42,4.63,-304.41,4.50,-291.69,1.00,99.00,99.00,
left turn real_036.trj,744.40,3.74,-288.85,0.00,0.00,0.00,8.25,8.25,0.00,0.00,4.39,-13.74,6:27,rear end,4.39,90.60,319,10004,1,4.01,1.85,104.34,0.00,4.39,3.74,-288.85,3.74,-288.85,337,5,2,4.21,2.00,90.60,8.25,3.86,4.63,-304.51,4.51,-292.96,1.00,99.00,99.00,
left turn real_036.trj,808.40,-3.53,-263.86,0.00,0.00,0.00,12.22,12.14,0.04,0.04,6.36,-3.15,6:06,rear end,5.78,266.78,361,1,1,4.64,2.00,269.93,0.00,5.78,-3.53,-263.86,-3.53,-263.86,365,1,1,4.21,2.00,266.78,12.14,6.36,-3.50,-242.18,-4.59,-261.49,1.00,99.00,99.00,
left turn real_036.trj,817.20,4.81,-321.35,0.00,0.00,0.00,5.95,2.77,-1.90,-3.85,1.54,-9.14,6:18,rear end,4.45,85.17,362,5,2,4.64,2.00,90.60,3.27,1.23,4.84,-324.03,4.81,-321.35,364,5,2,3.75,1.99,81.46,5.95,1.54,4.95,-334.12,6.23,-325.59,1.00,99.00,99.00,
left turn real_036.trj,846.80,5.17,-355.46,0.00,0.80,1.00,4.70,4.49,-1.56,-5.04,2.38,0.00,6:00,rear end,2.32,90.60,383,5,2,4.21,2.00,90.60,0.21,2.10,5.17,-355.54,5.16,-354.90,386,5,2,3.75,1.99,90.60,4.70,2.38,5.25,-363.56,5.21,-359.29,1.00,99.00,99.00,
left turn real_036.trj,843.40,4.29,-291.03,0.00,0.70,1.00,2.65,0.61,-0.32,-4.37,0.32,-13.55,6:27,rear end,2.57,97.75,344,10004,1,4.64,2.00,104.15,2.60,0.29,4.29,-291.03,3.84,-289.21,346,5,2,4.21,2.00,90.60,2.57,0.32,4.56,-297.65,4.52,-294.03,1.00,99.00,99.00,
left turn real_036.trj,851.00,5.38,-363.46,0.00,1.10,2.20,5.87,4.80,-2.24,-2.64,2.55,30.61,4:59,lane change,3.36,84.63,385,5,2,4.21,2.00,59.99,1.29,2.25,5.26,-364.18,7.50,-360.31,388,5,2,4.01,1.85,90.60,5.87,2.55,5.38,-375.84,5.30,-367.43,1.00,99.00,99.00,
left turn real_036.trj,853.40,0.00,-240.14,0.00,0.00,0.00,4.62,1.36,2.07,2.07,0.70,-26.34,6:53,rear end,0.66,243.59,376,1,2,4.61,1.95,269.93,0.00,0.66,0.00,-240.14,0.00,-240.14,381,1,2,4.21,2.00,243.59,1.36,0.70,-0.56,-234.50,-1.17,-235.72,1.00,99.00,99.00,
left turn real_036.trj,853.20,5.30,-368.02,0.00,1.20,1.20,5.26,4.77,-2.48,-2.68,2.38,0.00,5:59,rear end,2.88,90.60,388,5,2,4.01,1.85,90.60,0.50,2.38,5.30,-368.29,5.28,-365.94,390,5,2,4.01,1.85,90.60,5.26,2.38,5.42,-379.02,5.34,-371.65,1.00,99.00,99.00,
left turn real_036.trj,850.00,0.01,-232.75,0.00,1.50,3.40,6.36,5.70,-3.05,-3.05,2.99,15.35,5:29,lane change,3.64,268.58,381,1,2,4.21,2.00,254.58,0.68,2.99,0.01,-232.61,-3.35,-244.80,392,1,2,4.64,2.00,269.93,6.36,2.71,0.03,-219.75,0.01,-231.67,1.00,99.00,99.00,
left turn real_036.trj,858.00,6.74,-327.79,0.00,0.90,1.00,7.00,6.39,-1.51,-2.82,3.44,22.25,5:15,lane change,3.56,88.42,373,5,2,4.76,2.07,68.34,0.66,2.95,5.69,-329.49,7.94,-323.82,385,5,1,4.21,2.00,90.59,7.00,3.44,8.52,-341.04,8.41,-330.62,1.00,99.00,99.00,
left turn real_036.trj,859.00,8.41,-330.62,0.00,1.40,0.60,6.36,2.46,-1.92,-2.56,1.29,0.00,5:59,rear end,5.18,90.60,385,5,1,4.21,2.00,90.60,3.89,1.29,8.42,-332.06,8.39,-328.55,391,5,1,4.64,2.00,90.60,6.36,1.17,8.51,-340.12,8.45,-334.92,1.00,99.00,99.00,
left turn real_036.trj,855.60,5.19,-357.71,0.00,0.60,1.20,3.79,2.69,-0.28,-6.90,1.35,0.00,6:00,rear end,2.14,90.60,386,5,2,3.75,1.99,90.60,0.80,1.34,5.20,-358.03,5.15,-353.32,388,5,2,4.01,1.85,90.60,3.49,1.35,5.27,-365.27,5.20,-357.93,1.00,99.00,99.00,
left turn real_036.trj,860.80,4.88,-328.35,0.00,0.80,3.00,2.01,2.01,-7.31,-7.31,1.10,0.00,6:00,rear end,0.91,90.60,372,5,2,4.61,1.95,90.60,0.00,0.91,4.88,-328.36,4.85,-324.59,380,5,2,4.01,1.85,90.60,2.01,1.10,4.95,-334.11,4.93,-332.61,1.00,99.00,99.00,
left turn real_036.trj,864.00,5.18,-356.83,0.00,0.50,0.40,6.62,6.12,-1.28,-3.20,3.40,-6.18,6:12,rear end,3.79,84.71,388,5,2,4.01,1.85,90.60,0.39,3.40,5.19,-357.64,5.18,-356.47,397,5,2,4.64,2.00,84.43,6.51,2.72,5.33,-370.81,6.26,-361.24,1.00,99.00,99.00,
left turn real_036.trj,859.60,4.84,-324.47,0.00,0.70,0.80,4.17,2.79,-0.10,-5.09,1.42,0.00,6:00,rear end,1.77,90.60,368,5,2,4.64,2.00,90.60,0.40,1.37,4.85,-324.57,4.73,-313.52,372,5,2,4.61,1.95,90.60,3.19,1.42,4.93,-332.63,4.83,-323.53,1.00,99.00,99.00,
left turn real_036.trj,860.20,4.97,-336.78,0.00,1.30,1.20,3.55,1.45,-0.42,-2.40,0.72,0.00,6:00,rear end,2.66,90.60,380,5,2,4.01,1.85,90.60,3.38,0.72,4.97,-336.78,4.91,-331.21,382,5,2,4.01,1.85,90.60,1.93,0.72,5.04,-343.35,4.98,-337.10,1.00,99.00,99.00,
left turn real_036.trj,864.60,5.03,-342.13,0.00,0.80,1.40,3.23,1.91,-7.00,-7.00,1.01,0.00,6:00,rear end,1.72,90.60,383,5,2,4.21,2.00,90.60,0.83,0.89,5.03,-342.42,5.02,-341.10,386,5,2,3.75,1.99,90.60,2.73,1.01,5.10,-348.85,5.07,-346.07,1.00,99.00,99.00,
left turn real_036.trj,863.00,4.99,-338.04,0.00,1.20,2.20,1.80,1.40,-0.26,-1.82,0.75,0.00,6:00,rear end,1.14,90.60,382,5,2,4.01,1.85,90.60,0.40,0.75,4.99,-338.04,4.89,-329.27,383,5,2,4.21,2.00,90.60,1.80,0.66,5.05,-344.03,4.99,-338.50,1.00,99.00,99.00,
left turn real_036.trj,864.40,6.26,-361.24,0.00,1.50,0.80,5.69,2.95,-1.15,-5.87,1.64,10.51,5:39,lane change,4.08,86.58,397,5,2,4.64,2.00,80.09,2.83,1.31,6.26,-361.24,8.50,-348.43,395,5,2,4.01,1.85,90.60,5.69,1.64,5.32,-369.56,5.18,-356.77,1.00,99.00,99.00,
left turn real_036.trj,868.40,5.11,-350.03,0.00,1.10,2.20,0.87,0.73,-0.90,-0.90,0.36,0.00,5:59,rear end,0.51,90.60,388,5,2,4.01,1.85,90.60,0.14,0.36,5.11,-350.03,5.09,-348.08,395,5,2,4.01,1.85,90.60,0.87,0.36,5.16,-354.84,5.15,-353.91,1.00,99.00,99.00,
left turn real_036.trj,866.60,3.97,-289.60,0.00,1.10,1.40,4.25,3.12,-2.01,-2.41,1.63,-39.63,7:19,lane change,2.79,112.09,362,10004,1,4.64,2.00,139.68,1.74,1.48,4.22,-290.54,-6.98,-281.03,370,5,2,4.21,2.00,100.05,4.25,1.63,4.58,-298.94,2.33,-286.27,1.00,99.00,99.00,
left turn real_036.trj,867.80,5.25,-363.25,0.00,0.80,1.20,6.94,1.05,-0.26,-6.56,0.60,0.00,5:59,rear end,6.34,90.60,398,5,2,4.76,2.07,90.60,5.88,0.45,5.25,-363.25,5.12,-350.31,399,5,2,4.01,1.85,90.60,6.94,0.60,5.37,-374.27,5.20,-358.71,1.00,99.00,99.00,
